25065.784,16.69,2.044,1.133,1.83,2.572
25065.8,16.243,2.226,1.292,1.831,3.083
25065.815,15.388,2.348,1.436,1.827,3.536
25065.831,14.31,2.41,1.562,1.809,3.927
25065.846,13.175,2.432,1.677,1.767,4.271
25065.862,12.026,2.444,1.794,1.724,4.611
25065.878,10.916,2.457,1.922,1.7,4.998
25065.893,9.884,2.468,2.095,1.696,5.448
25065.909,8.934,2.489,2.345,1.706,5.99
25065.924,8.097,2.543,2.673,1.735,6.654
25065.94,7.347,2.662,3.095,1.824,7.443
25065.956,6.645,2.87,3.688,2.019,8.388
25065.971,5.995,3.198,4.522,2.351,9.555
25065.987,5.387,3.677,5.623,2.864,11.103
25066.002,4.834,4.328,6.988,3.623,13.247
25066.018,4.342,5.171,8.657,4.703,16.127
25066.034,3.903,6.167,10.675,6.196,19.813
25066.049,3.517,7.216,12.974,8.153,24.02
25066.065,3.174,8.161,15.363,10.593,28.108
25066.08,2.871,8.814,17.39,13.566,31.406
25066.096,2.599,9.044,18.52,17.06,33.053
25066.112,2.353,8.798,18.563,20.655,32.348
25066.127,2.142,8.174,17.619,23.258,29.359
25066.143,1.96,7.386,15.999,23.607,24.966
25066.158,1.795,6.605,14.116,21.456,20.442
25066.174,1.641,5.888,12.24,18.041,16.617
25066.19,1.49,5.211,10.55,14.801,13.636
25066.205,1.356,4.569,9.146,12.241,11.409
25066.221,1.248,3.998,8.002,10.285,9.757
25066.236,1.157,3.505,7.038,8.804,8.474
25066.252,1.073,3.077,6.2,7.665,7.41
25066.268,0.995,2.696,5.478,6.749,6.484
25066.283,0.925,2.357,4.862,5.961,5.685
25066.299,0.864,2.068,4.324,5.26,5.001
25066.314,0.812,1.825,3.845,4.65,4.407
25066.33,0.76,1.619,3.418,4.122,3.887
25066.346,0.714,1.44,3.04,3.665,3.419
25066.361,0.676,1.282,2.697,3.266,2.998
25066.377,0.641,1.148,2.397,2.916,2.633
25066.392,0.609,1.032,2.138,2.611,2.315
25066.408,0.579,0.933,1.906,2.34,2.033
25066.424,0.548,0.847,1.702,2.107,1.783
25066.439,0.525,0.77,1.519,1.912,1.567
25066.455,0.509,0.703,1.355,1.745,1.378
25066.47,0.496,0.645,1.213,1.612,1.217
25066.486,0.484,0.597,1.086,1.516,1.078
25066.502,0.47,0.558,0.976,1.448,0.949
25066.517,0.472,0.522,0.877,1.398,0.835
25066.533,0.553,0.487,0.784,1.362,0.737
25066.548,0.891,0.457,0.703,1.332,0.65
25066.564,2.021,0.438,0.639,1.286,0.581
25066.58,4.403,0.45,0.583,1.22,0.531
25066.595,7.495,0.513,0.533,1.153,0.498
25066.611,10.303,0.654,0.502,1.129,0.476
25066.626,12.632,0.912,0.511,1.168,0.486
25066.642,14.894,1.287,0.593,1.244,0.586
25066.658,17.246,1.71,0.787,1.33,0.826
25066.673,19.414,2.107,1.069,1.417,1.209
25066.689,21.036,2.459,1.378,1.49,1.678
25066.704,21.778,2.763,1.673,1.547,2.168
25066.72,21.485,3.005,1.918,1.593,2.628
25066.736,20.39,3.185,2.098,1.622,3.032
25066.751,18.803,3.306,2.215,1.641,3.383
25066.767,16.918,3.367,2.282,1.652,3.687
25066.782,14.943,3.379,2.341,1.654,3.958
25066.798,13.135,3.372,2.408,1.66,4.216
25066.814,11.603,3.366,2.474,1.67,4.446
25066.829,10.318,3.373,2.567,1.68,4.645
25066.845,9.243,3.413,2.72,1.706,4.855
25066.86,8.31,3.512,2.956,1.762,5.107
25066.876,7.489,3.688,3.3,1.862,5.406
25066.892,6.743,3.947,3.782,2.028,5.758
25066.907,6.055,4.311,4.416,2.284,6.196
25066.923,5.451,4.804,5.214,2.672,6.786
25066.938,4.917,5.449,6.206,3.26,7.584
25066.954,4.426,6.243,7.447,4.126,8.641
25066.97,3.967,7.127,8.991,5.37,10.052
25066.985,3.546,8.055,10.867,7.068,11.948
25067.001,3.177,9,13.084,9.277,14.455
25067.016,2.851,9.871,15.509,12.087,17.606
25067.019,2.566,10.515,17.839,15.494,20.991
25067.034,2.333,10.742,19.757,19.262,23.885
25067.05,2.151,10.477,20.833,22.854,25.556
25067.066,2.001,9.855,20.644,25.653,25.418
25067.081,1.869,9.052,19.296,27.25,23.611
25067.097,1.746,8.182,17.335,27.022,20.838
25067.112,1.63,7.327,15.264,24.583,17.798
25067.128,1.52,6.534,13.342,20.739,15.05
25067.144,1.408,5.805,11.616,16.838,12.827
25067.159,1.286,5.126,10.069,13.697,11.06
25067.175,1.163,4.498,8.73,11.412,9.594
25067.19,1.055,3.932,7.627,9.729,8.362
25067.206,0.975,3.434,6.724,8.405,7.336
25067.222,0.91,3.002,5.957,7.323,6.454
25067.237,0.841,2.627,5.277,6.434,5.678
25067.253,0.772,2.304,4.673,5.681,4.994
25067.268,0.717,2.023,4.141,5.021,4.399
25067.284,0.675,1.781,3.673,4.429,3.875
25067.3,0.633,1.575,3.263,3.907,3.414
25067.315,0.593,1.393,2.894,3.459,3.012
25067.331,0.556,1.237,2.57,3.068,2.649
25067.346,0.522,1.098,2.291,2.723,2.327
25067.362,0.491,0.975,2.04,2.413,2.05
25067.378,0.461,0.874,1.814,2.143,1.805
25067.393,0.43,0.787,1.613,1.907,1.59
25067.409,0.407,0.709,1.439,1.703,1.4
25067.424,0.392,0.638,1.293,1.522,1.232
25067.44,0.381,0.576,1.167,1.359,1.091
25067.456,0.374,0.529,1.048,1.217,0.971
25067.471,0.371,0.495,0.943,1.101,0.865
25067.487,0.364,0.469,0.854,1.01,0.774
25067.502,0.351,0.444,0.776,0.932,0.698
25067.518,0.343,0.421,0.706,0.861,0.628
25067.534,0.355,0.399,0.646,0.796,0.568
25067.549,0.426,0.382,0.588,0.743,0.516
25067.565,0.7,0.371,0.533,0.7,0.466
25067.58,1.529,0.367,0.488,0.666,0.421
25067.596,3.239,0.381,0.449,0.637,0.386
25067.612,5.58,0.43,0.417,0.613,0.352
25067.627,7.937,0.516,0.399,0.615,0.331
25067.643,10,0.646,0.394,0.666,0.347
25067.658,11.862,0.828,0.423,0.771,0.429
25067.674,13.644,1.046,0.537,0.916,0.635
25067.69,15.221,1.274,0.757,1.068,0.993
25067.705,16.368,1.501,1.044,1.188,1.458
25067.721,16.932,1.719,1.345,1.274,1.962
25067.736,16.867,1.918,1.627,1.35,2.44
25067.752,16.236,2.083,1.867,1.401,2.844
25067.768,15.211,2.205,2.056,1.41,3.156
25067.783,14.01,2.293,2.217,1.393,3.398
25067.799,12.769,2.363,2.363,1.37,3.597
25067.814,11.562,2.42,2.492,1.354,3.755
25067.83,10.473,2.456,2.617,1.351,3.872
25067.846,9.559,2.471,2.751,1.353,3.98
25067.861,8.791,2.488,2.906,1.366,4.112
25067.877,8.118,2.528,3.086,1.412,4.275
25067.892,7.526,2.604,3.329,1.495,4.473
25067.908,7.023,2.756,3.704,1.612,4.726
25067.924,6.593,3.031,4.254,1.777,5.077
25067.939,6.2,3.452,5.009,2.022,5.565
25067.955,5.805,4.024,6.003,2.387,6.204
25067.97,5.378,4.739,7.273,2.922,7.008
25067.986,4.917,5.58,8.866,3.69,8.046
25068.002,4.459,6.542,10.81,4.777,9.395
25068.017,4.026,7.581,13.067,6.292,11.132
25068.033,3.63,8.608,15.492,8.311,13.333
25068.048,3.273,9.506,17.956,10.918,15.932
25068.064,2.949,10.126,20.285,14.126,18.659
25068.08,2.665,10.375,22.116,17.789,21.063
25068.095,2.416,10.24,22.942,21.604,22.627
25068.111,2.193,9.785,22.402,25.058,22.799
25068.126,2.002,9.107,20.717,27.482,21.377
25068.142,1.839,8.296,18.461,27.854,18.975
25068.158,1.698,7.474,16.125,25.577,16.404
25068.173,1.566,6.711,13.978,21.678,14.082
25068.189,1.434,5.991,12.039,17.712,12.127
25068.204,1.308,5.304,10.329,14.431,10.495
25068.22,1.189,4.661,8.939,11.934,9.141
25068.236,1.088,4.079,7.827,10.059,8.023
25068.251,1.018,3.571,6.877,8.637,7.069
25068.267,0.966,3.126,6.05,7.533,6.22
25068.282,0.911,2.73,5.335,6.633,5.461
25068.298,0.853,2.385,4.724,5.855,4.798
25068.314,0.795,2.093,4.201,5.174,4.227
25068.329,0.739,1.848,3.732,4.588,3.73
25068.345,0.693,1.637,3.31,4.082,3.283
25068.36,0.661,1.453,2.946,3.627,2.879
25068.376,0.635,1.293,2.633,3.207,2.534
25068.407,0.614,1.153,2.348,2.829,2.245
25068.423,0.593,1.03,2.095,2.504,1.985
25068.438,0.564,0.92,1.88,2.227,1.75
25068.454,0.532,0.821,1.687,1.983,1.542
25068.47,0.498,0.738,1.522,1.764,1.361
25068.485,0.469,0.67,1.381,1.568,1.21
25068.501,0.443,0.614,1.255,1.397,1.078
25068.516,0.418,0.566,1.143,1.247,0.956
25068.532,0.391,0.526,1.042,1.113,0.853
25068.548,0.364,0.495,0.943,0.994,0.766
25068.563,0.343,0.47,0.851,0.894,0.69
25068.579,0.332,0.451,0.774,0.818,0.628
25068.594,0.362,0.435,0.7,0.768,0.575
25068.61,0.525,0.415,0.629,0.731,0.523
25068.626,1.088,0.396,0.568,0.695,0.474
25068.641,2.397,0.395,0.518,0.66,0.433
25068.657,4.42,0.423,0.472,0.628,0.404
25068.672,6.695,0.487,0.433,0.616,0.384
25068.688,8.827,0.593,0.405,0.656,0.373
25068.704,10.802,0.741,0.391,0.763,0.38
25068.719,12.728,0.931,0.408,0.916,0.457
25068.735,14.516,1.159,0.485,1.066,0.655
25068.75,15.992,1.404,0.631,1.192,0.969
25068.766,17.017,1.642,0.814,1.301,1.363
25068.782,17.426,1.865,0.997,1.393,1.786
25068.797,17.166,2.056,1.186,1.461,2.217
25068.813,16.396,2.211,1.387,1.504,2.671
25068.828,15.314,2.343,1.579,1.533,3.132
25068.844,14.046,2.447,1.749,1.558,3.564
25068.86,12.716,2.514,1.908,1.58,3.961
25068.875,11.489,2.553,2.056,1.583,4.327
25068.922,10.435,2.589,2.195,1.562,4.673
25068.938,9.52,2.632,2.353,1.556,5.026
25068.953,8.718,2.683,2.56,1.583,5.42
25068.969,7.992,2.767,2.856,1.64,5.888
25068.984,7.297,2.92,3.29,1.75,6.494
25069,6.636,3.185,3.905,1.935,7.285
25069.016,6.002,3.6,4.737,2.219,8.284
25069.031,5.391,4.179,5.824,2.678,9.558
25069.047,4.842,4.92,7.225,3.399,11.203
25069.062,4.36,5.832,8.996,4.472,13.391
25069.078,3.917,6.899,11.147,5.994,16.399
25069.094,3.509,8.024,13.618,8.01,20.258
25069.109,3.142,9.054,16.269,10.566,24.538
25069.125,2.821,9.841,18.802,13.692,28.577
25069.14,2.55,10.265,20.84,17.303,31.765
25069.156,2.317,10.26,21.932,20.935,33.789
25069.172,2.106,9.842,21.691,24.049,34.164
25069.187,1.926,9.109,20.29,26.371,32.169
25069.203,1.778,8.232,18.25,27.167,28.113
25069.218,1.652,7.379,16.012,25.589,23.388
25069.234,1.538,6.615,13.868,22.051,19.122
25069.25,1.429,5.912,11.924,18.056,15.661
25069.265,1.316,5.231,10.246,14.713,12.966
25069.281,1.202,4.578,8.887,12.165,10.939
25069.296,1.098,3.999,7.801,10.224,9.413
25069.312,1.013,3.501,6.885,8.75,8.211
25069.328,0.936,3.069,6.087,7.613,7.203
25069.343,0.859,2.694,5.394,6.69,6.313
25069.359,0.79,2.369,4.776,5.888,5.542
25069.374,0.737,2.091,4.23,5.167,4.884
25069.39,0.69,1.845,3.758,4.541,4.309
25069.406,0.64,1.627,3.345,4.005,3.795
25069.421,0.593,1.442,2.978,3.545,3.331
25069.437,0.55,1.281,2.645,3.145,2.919
25069.452,0.506,1.142,2.361,2.785,2.561
25069.484,0.47,1.021,2.118,2.464,2.252
25069.499,0.439,0.92,1.899,2.184,1.984
25069.515,0.412,0.829,1.707,1.939,1.749
25069.53,0.39,0.748,1.534,1.726,1.541
25069.546,0.369,0.68,1.377,1.544,1.36
25069.562,0.343,0.622,1.235,1.388,1.204
25069.577,0.315,0.574,1.105,1.25,1.068
25069.593,0.29,0.535,0.991,1.134,0.945
25069.608,0.265,0.502,0.896,1.038,0.84
25069.624,0.248,0.477,0.811,0.963,0.751
25069.64,0.248,0.46,0.733,0.914,0.668
25069.655,0.284,0.441,0.66,0.879,0.591
25069.671,0.437,0.416,0.592,0.843,0.521
25069.686,0.97,0.395,0.535,0.805,0.461
25069.702,2.364,0.391,0.49,0.782,0.419
25069.718,4.788,0.419,0.454,0.796,0.394
25069.733,7.726,0.494,0.424,0.871,0.372
25069.749,10.554,0.623,0.401,1.022,0.357
25069.764,12.998,0.807,0.386,1.248,0.363
25069.78,14.993,1.042,0.403,1.521,0.4
25069.796,16.487,1.299,0.47,1.779,0.512
25069.811,17.409,1.555,0.581,1.962,0.746
25069.827,17.643,1.821,0.743,2.071,1.079
25069.842,17.136,2.086,0.948,2.144,1.453
25069.858,16.069,2.312,1.17,2.194,1.845
25069.874,14.737,2.499,1.405,2.209,2.251
25069.889,13.364,2.666,1.662,2.208,2.666
25069.905,12.06,2.814,1.936,2.219,3.088
25069.92,10.887,2.947,2.216,2.24,3.523
25069.936,9.841,3.071,2.509,2.265,3.966
25069.952,8.874,3.183,2.827,2.315,4.431
25069.967,7.992,3.285,3.172,2.403,4.96
25069.983,7.192,3.417,3.567,2.532,5.569
25069.998,6.448,3.605,4.069,2.727,6.258
25070.014,5.764,3.892,4.736,3.005,7.072
25070.03,5.151,4.324,5.615,3.405,8.096
25070.045,4.604,4.896,6.723,3.999,9.425
25070.061,4.106,5.606,8.114,4.885,11.174
25070.076,3.668,6.429,9.822,6.207,13.535
25070.092,3.293,7.329,11.843,8.081,16.706
25070.108,2.963,8.24,14.158,10.604,20.64
25070.123,2.667,9.023,16.483,13.87,24.873
25070.139,2.399,9.544,18.411,17.822,28.458
25070.154,2.16,9.69,19.716,22.117,30.606
25070.17,1.948,9.427,20.18,25.97,31.09
25070.186,1.767,8.868,19.625,28.603,29.648
25070.201,1.618,8.153,18.121,29.48,26.443
25070.217,1.488,7.395,16.039,27.976,22.366
25070.232,1.373,6.663,13.887,24.303,18.394
25070.248,1.271,5.963,11.971,19.845,15.146
25070.264,1.174,5.291,10.356,15.879,12.628
25070.279,1.082,4.648,8.999,12.912,10.685
25070.295,1.002,4.058,7.855,10.8,9.205
25070.31,0.94,3.534,6.909,9.221,8.015
25070.326,0.885,3.083,6.111,7.99,7.025
25070.342,0.823,2.701,5.41,6.995,6.188
25070.357,0.762,2.372,4.791,6.164,5.456
25070.373,0.708,2.086,4.241,5.462,4.8
25070.388,0.66,1.834,3.761,4.853,4.219
25070.404,0.619,1.612,3.354,4.296,3.721
25070.42,0.586,1.428,2.999,3.788,3.288
25070.435,0.555,1.275,2.673,3.346,2.895
25070.451,0.523,1.143,2.378,2.965,2.538
25070.466,0.498,1.022,2.125,2.629,2.222
25070.482,0.476,0.911,1.907,2.325,1.947
25070.498,0.449,0.815,1.717,2.057,1.716
25070.513,0.421,0.734,1.542,1.823,1.518
25070.529,0.396,0.662,1.386,1.62,1.338
25070.576,0.372,0.6,1.253,1.446,1.179
25070.591,0.348,0.552,1.132,1.295,1.038
25070.607,0.322,0.519,1.023,1.17,0.91
25070.622,0.3,0.493,0.924,1.074,0.804
25070.638,0.293,0.469,0.831,0.999,0.711
25070.654,0.302,0.449,0.748,0.93,0.627
25070.669,0.33,0.43,0.677,0.861,0.559
25070.685,0.436,0.406,0.607,0.802,0.504
25070.7,0.818,0.389,0.542,0.762,0.45
25070.716,1.997,0.388,0.494,0.745,0.405
25070.732,4.337,0.424,0.461,0.742,0.384
25070.747,7.407,0.528,0.445,0.759,0.381
25070.763,10.392,0.713,0.47,0.816,0.411
25070.778,12.655,0.983,0.6,0.895,0.545
25070.794,14.02,1.338,0.913,0.97,0.859
25070.81,14.71,1.778,1.404,1.051,1.36
25070.825,14.905,2.287,1.975,1.156,1.968
25070.841,14.72,2.8,2.544,1.275,2.61
25070.856,14.26,3.252,3.082,1.396,3.26
25070.872,13.526,3.647,3.592,1.518,3.894
25070.888,12.53,3.995,4.084,1.65,4.531
25070.903,11.387,4.304,4.564,1.78,5.191
25070.919,10.268,4.567,5.031,1.89,5.86
25070.934,9.267,4.773,5.467,1.99,6.518
25070.95,8.364,4.936,5.85,2.096,7.132
25070.966,7.531,5.058,6.175,2.199,7.657
25070.981,6.751,5.126,6.465,2.298,8.103
25070.997,6.023,5.164,6.74,2.406,8.541
25071.012,5.374,5.238,7.038,2.521,9.016
25071.028,4.806,5.401,7.415,2.671,9.567
25071.044,4.304,5.69,7.884,2.934,10.249
25071.059,3.86,6.112,8.34,3.377,11.144
25071.075,3.457,6.693,8.778,4.069,12.422
25071.09,3.099,7.446,9.682,5.109,14.242
25071.106,2.788,8.32,11.489,6.593,16.673
25071.122,2.512,9.232,13.994,8.609,19.607
25071.137,2.271,10.042,16.667,11.22,22.689
25071.153,2.061,10.607,18.963,14.36,25.435
25071.168,1.874,10.821,20.469,17.866,27.309
25071.184,1.706,10.579,20.799,21.391,27.891
25071.2,1.561,9.92,19.898,24.196,26.746
25071.215,1.44,9.031,18.178,25.409,23.882
25071.231,1.333,8.09,16.071,24.284,20.308
25071.246,1.243,7.203,13.95,21.038,16.996
25071.262,1.161,6.398,12.008,17.208,14.229
25071.278,1.073,5.656,10.312,14.027,11.993
25071.293,0.993,4.97,8.927,11.661,10.224
25071.309,0.936,4.346,7.83,9.88,8.847
25071.324,0.897,3.789,6.932,8.494,7.75
25071.34,0.862,3.315,6.149,7.405,6.817
25071.356,0.822,2.912,5.446,6.527,5.984
25071.371,0.779,2.557,4.816,5.774,5.252
25071.387,0.741,2.248,4.268,5.099,4.625
25071.402,0.707,1.978,3.796,4.513,4.078
25071.418,0.669,1.745,3.375,4.01,3.588
25071.434,0.633,1.547,3,3.569,3.145
25071.449,0.597,1.378,2.675,3.178,2.749
25071.465,0.56,1.231,2.396,2.823,2.41
25071.48,0.532,1.101,2.147,2.509,2.123
25071.496,0.506,0.992,1.919,2.241,1.867
25071.512,0.476,0.895,1.721,2.009,1.642
25071.527,0.451,0.805,1.555,1.804,1.458
25071.543,0.431,0.736,1.418,1.619,1.303
25071.558,0.409,0.678,1.297,1.463,1.162
25071.574,0.391,0.626,1.181,1.337,1.03
25071.59,0.374,0.584,1.079,1.235,0.908
25071.605,0.361,0.547,0.99,1.148,0.803
25071.621,0.357,0.516,0.906,1.073,0.712
25071.636,0.367,0.488,0.827,1.016,0.63
25071.653,0.426,0.454,0.753,0.974,0.562
25071.669,0.676,0.416,0.68,0.936,0.502
25071.684,1.524,0.393,0.613,0.898,0.447
25071.7,3.436,0.405,0.563,0.871,0.407
25071.715,6.207,0.471,0.523,0.869,0.384
25071.731,9.076,0.604,0.496,0.898,0.367
25071.747,11.555,0.819,0.496,0.968,0.38
25071.762,13.521,1.126,0.556,1.072,0.484
25071.765,14.938,1.506,0.735,1.194,0.723
25071.78,15.798,1.907,1.043,1.336,1.112
25071.796,16.158,2.288,1.415,1.488,1.616
25071.812,16.028,2.64,1.794,1.642,2.179
25071.827,15.369,2.952,2.166,1.801,2.774
25071.843,14.252,3.212,2.54,1.944,3.374
25071.858,12.925,3.429,2.93,2.054,3.978
25071.874,11.654,3.61,3.324,2.142,4.603
25071.89,10.52,3.763,3.686,2.213,5.231
25071.905,9.483,3.893,4.006,2.275,5.835
25071.921,8.541,3.994,4.313,2.346,6.435
25071.936,7.705,4.074,4.659,2.436,7.091
25071.952,6.955,4.166,5.092,2.55,7.842
25071.968,6.261,4.312,5.62,2.73,8.732
25071.983,5.619,4.539,6.253,3.019,9.81
25071.999,5.053,4.864,7.053,3.436,11.134
25072.014,4.567,5.32,8.093,4.015,12.874
25072.03,4.138,5.936,9.413,4.851,15.211
25072.046,3.741,6.704,11.011,6.054,18.12
25072.061,3.376,7.562,12.869,7.712,21.439
25072.077,3.053,8.434,14.925,9.85,24.993
25072.092,2.762,9.235,17.056,12.449,28.52
25072.108,2.503,9.836,18.943,15.48,31.622
25072.124,2.285,10.085,20.131,18.843,33.917
25072.139,2.099,9.887,20.404,22.208,35.037
25072.155,1.941,9.283,19.783,24.928,34.526
25072.17,1.802,8.468,18.43,26.408,32.147
25072.186,1.672,7.642,16.581,26.216,28.217
25072.202,1.55,6.893,14.526,24.076,23.569
25072.217,1.432,6.204,12.599,20.538,19.134
25072.233,1.316,5.531,10.944,16.783,15.525
25072.248,1.2,4.883,9.534,13.633,12.851
25072.264,1.091,4.29,8.327,11.292,10.893
25072.28,0.999,3.76,7.288,9.598,9.402
25072.295,0.931,3.285,6.404,8.315,8.206
25072.311,0.874,2.859,5.652,7.262,7.203
25072.326,0.812,2.496,5.018,6.359,6.319
25072.342,0.75,2.19,4.466,5.587,5.555
25072.358,0.697,1.928,3.957,4.93,4.895
25072.373,0.652,1.703,3.507,4.364,4.296
25072.389,0.611,1.502,3.122,3.863,3.768
25072.404,0.575,1.328,2.786,3.41,3.316
25072.42,0.541,1.18,2.488,3.015,2.92
25072.436,0.504,1.055,2.222,2.678,2.572
25072.451,0.469,0.944,1.991,2.384,2.26
25072.467,0.439,0.844,1.795,2.122,1.983
25072.482,0.412,0.759,1.622,1.892,1.747
25072.498,0.392,0.685,1.461,1.696,1.546
25072.514,0.374,0.62,1.314,1.525,1.369
25072.529,0.359,0.562,1.191,1.377,1.215
25072.545,0.349,0.516,1.086,1.259,1.078
25072.56,0.341,0.482,0.998,1.165,0.95
25072.576,0.329,0.453,0.918,1.093,0.84
25072.592,0.321,0.43,0.844,1.043,0.745
25072.607,0.326,0.413,0.782,1.011,0.655
25072.623,0.353,0.396,0.729,0.986,0.579
25072.638,0.456,0.377,0.674,0.956,0.519
25072.654,0.812,0.364,0.618,0.922,0.466
25072.67,1.907,0.368,0.566,0.886,0.418
25072.685,4.11,0.402,0.52,0.848,0.386
25072.701,7.005,0.495,0.483,0.815,0.366
25072.716,9.91,0.676,0.46,0.815,0.352
25072.732,12.538,0.97,0.476,0.866,0.36
25072.748,14.771,1.389,0.595,0.955,0.425
25072.763,16.509,1.917,0.89,1.056,0.598
25072.779,17.665,2.532,1.376,1.168,0.911
25072.794,17.961,3.202,2.006,1.294,1.356
25072.81,17.306,3.866,2.688,1.424,1.903
25072.826,16.086,4.456,3.335,1.541,2.5
25072.841,14.682,4.944,3.92,1.646,3.105
25072.857,13.28,5.346,4.428,1.74,3.699
25072.872,11.958,5.69,4.864,1.819,4.251
25072.888,10.755,5.987,5.27,1.893,4.756
25072.904,9.695,6.262,5.678,1.962,5.26
25072.919,8.736,6.538,6.098,2.029,5.787
25072.935,7.833,6.807,6.52,2.115,6.372
25072.95,6.996,7.092,6.974,2.233,7.036
25072.966,6.265,7.446,7.506,2.393,7.802
25072.982,5.633,7.908,8.132,2.609,8.707
25072.997,5.068,8.504,8.858,2.897,9.78
25073.013,4.571,9.241,9.688,3.28,11.096
25073.028,4.117,10.13,10.682,3.799,12.783
25073.044,3.689,11.143,11.907,4.523,14.986
25073.06,3.308,12.258,13.361,5.541,17.741
25073.075,2.969,13.46,15.008,6.949,20.911
25073.091,2.661,14.643,16.691,8.825,24.11
25073.106,2.402,15.596,18.248,11.277,26.936
25073.122,2.187,16.076,19.473,14.31,29.291
25073.138,2.004,15.988,20.11,17.725,30.759
25073.153,1.841,15.338,20.032,21.186,30.721
25073.169,1.693,14.148,19.15,24.004,28.948
25073.184,1.566,12.545,17.586,25.08,25.56
25073.2,1.462,10.871,15.624,23.63,21.399
25073.216,1.369,9.419,13.563,20.234,17.567
25073.231,1.272,8.192,11.653,16.473,14.517
25073.247,1.171,7.124,10.01,13.41,12.162
25073.262,1.08,6.204,8.68,11.169,10.326
25073.278,1.007,5.4,7.604,9.515,8.902
25073.294,0.95,4.702,6.7,8.241,7.771
25073.309,0.897,4.105,5.932,7.219,6.828
25073.325,0.838,3.584,5.255,6.355,6.003
25073.356,0.782,3.126,4.658,5.616,5.271
25073.372,0.739,2.727,4.138,4.969,4.635
25073.387,0.704,2.382,3.667,4.391,4.086
25073.403,0.671,2.086,3.235,3.891,3.598
25073.418,0.631,1.834,2.86,3.457,3.153
25073.434,0.59,1.612,2.544,3.068,2.756
25073.45,0.557,1.415,2.271,2.712,2.416
25073.465,0.536,1.25,2.034,2.393,2.129
25073.481,0.522,1.113,1.823,2.121,1.882
25073.496,0.512,0.998,1.633,1.889,1.66
25073.512,0.5,0.894,1.471,1.688,1.458
25073.528,0.483,0.799,1.331,1.506,1.286
25073.543,0.474,0.721,1.201,1.347,1.139
25073.559,0.468,0.661,1.087,1.217,1.002
25073.574,0.454,0.606,0.991,1.115,0.88
25073.59,0.44,0.557,0.903,1.03,0.779
25073.606,0.429,0.52,0.825,0.962,0.689
25073.621,0.435,0.492,0.758,0.919,0.612
25073.637,0.499,0.467,0.691,0.889,0.547
25073.652,0.747,0.44,0.628,0.852,0.486
25073.668,1.583,0.418,0.576,0.807,0.436
25073.684,3.473,0.422,0.525,0.759,0.4
25073.699,6.243,0.48,0.483,0.72,0.367
25073.715,9.18,0.588,0.455,0.704,0.344
25073.73,11.826,0.731,0.445,0.715,0.35
25073.746,14.102,0.919,0.476,0.752,0.415
25073.762,15.976,1.157,0.603,0.806,0.591
25073.777,17.259,1.418,0.857,0.866,0.904
25073.793,17.787,1.685,1.215,0.933,1.328
25073.808,17.563,1.957,1.633,1.008,1.815
25073.824,16.681,2.231,2.058,1.083,2.326
25073.84,15.396,2.496,2.455,1.154,2.827
25073.855,13.967,2.735,2.828,1.227,3.302
25073.871,12.54,2.937,3.174,1.302,3.748
25073.886,11.26,3.105,3.495,1.372,4.151
25073.902,10.146,3.243,3.788,1.444,4.499
25073.918,9.155,3.362,4.056,1.525,4.804
25073.933,8.265,3.484,4.325,1.609,5.077
25073.949,7.442,3.633,4.632,1.693,5.346
25073.964,6.684,3.825,5.012,1.794,5.675
25073.98,5.986,4.107,5.512,1.93,6.102
25073.996,5.344,4.51,6.206,2.124,6.657
25074.011,4.774,5.043,7.149,2.414,7.385
25074.027,4.266,5.741,8.394,2.859,8.321
25074.042,3.813,6.622,9.98,3.531,9.574
25074.058,3.413,7.656,11.946,4.499,11.267
25074.074,3.068,8.752,14.252,5.836,13.534
25074.089,2.767,9.824,16.752,7.572,16.449
25074.105,2.497,10.767,19.305,9.697,19.793
25074.12,2.246,11.447,21.479,12.227,23.02
25074.136,2.013,11.765,22.702,15.095,25.306
25074.152,1.818,11.608,22.757,18.083,26.014
25074.167,1.658,10.959,21.669,20.584,24.998
25074.183,1.523,10.012,19.677,21.611,22.455
25074.198,1.409,8.983,17.215,20.621,19.16
25074.214,1.307,7.979,14.758,18.073,16.033
25074.23,1.21,7.036,12.593,15.111,13.432
25074.245,1.119,6.165,10.742,12.575,11.379
25074.261,1.04,5.384,9.239,10.603,9.792
25074.276,0.982,4.7,8.054,9.093,8.532
25074.292,0.942,4.104,7.066,7.917,7.476
25074.308,0.899,3.582,6.23,6.947,6.546
25074.323,0.844,3.122,5.523,6.11,5.738
25074.339,0.783,2.726,4.906,5.381,5.056
25074.354,0.725,2.392,4.351,4.758,4.467
25074.37,0.673,2.103,3.861,4.22,3.935
25074.386,0.628,1.847,3.439,3.734,3.452
25074.401,0.586,1.622,3.069,3.292,3.031
25074.417,0.547,1.431,2.732,2.903,2.671
25074.432,0.515,1.267,2.424,2.566,2.349
25074.464,0.484,1.122,2.161,2.268,2.056
25074.51,0.453,0.992,1.942,2,1.804
25074.526,0.427,0.882,1.749,1.765,1.591
25074.542,0.406,0.79,1.577,1.568,1.406
25074.557,0.38,0.711,1.419,1.405,1.244
25074.573,0.357,0.644,1.278,1.267,1.098
25074.588,0.338,0.585,1.158,1.147,0.964
25074.604,0.319,0.534,1.055,1.037,0.852
25074.62,0.309,0.497,0.955,0.936,0.765
25074.635,0.312,0.469,0.862,0.847,0.696
